"COUNTRY","Country","SEX","Sex","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVK","Slovak Republic","WOMEN","Women","P9050","Decile 9/Decile 5","2005","2005","P90P50","Interdecile ratio P90/P50","0","Units",,,1.8318544809228,,
"SVK","Slovak Republic","WOMEN","Women","P9050","Decile 9/Decile 5","2006","2006","P90P50","Interdecile ratio P90/P50","0","Units",,,1.81456535466217,,
"SVK","Slovak Republic","WOMEN","Women","P9050","Decile 9/Decile 5","2007","2007","P90P50","Interdecile ratio P90/P50","0","Units",,,1.82966507177033,,
"SVK","Slovak Republic","WOMEN","Women","P9050","Decile 9/Decile 5","2008","2008","P90P50","Interdecile ratio P90/P50","0","Units",,,1.85869374890562,,
"SVK","Slovak Republic","WOMEN","Women","P9050","Decile 9/Decile 5","2009","2009","P90P50","Interdecile ratio P90/P50","0","Units",,,1.86131127575357,,
"SVK","Slovak Republic","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","Units",,,1.86123444033646,,
"SVK","Slovak Republic","WOMEN","Women","P9050","Decile 9/Decile 5","2011","2011","P90P50","Interdecile ratio P90/P50","0","Units",,,1.87184365271532,,
"SVK","Slovak Republic","WOMEN","Women","P9050","Decile 9/Decile 5","2012","2012","P90P50","Interdecile ratio P90/P50","0","Units",,,1.84911688399968,,
"SVK","Slovak Republic","WOMEN","Women","P9050","Decile 9/Decile 5","2013","2013","P90P50","Interdecile ratio P90/P50","0","Units",,,1.86412924504896,,
"SVK","Slovak Republic","WOMEN","Women","P9050","Decile 9/Decile 5","2014","2014","P90P50","Interdecile ratio P90/P50","0","Units",,,1.86050802547063,,
"SVK","Slovak Republic","WOMEN","Women","P9050","Decile 9/Decile 5","2015","2015","P90P50","Interdecile ratio P90/P50","0","Units",,,1.86425812681042,,
"SVK","Slovak Republic","WOMEN","Women","P9050","Decile 9/Decile 5","2016","2016","P90P50","Interdecile ratio P90/P50","0","Units",,,1.84407150860751,,
"SVK","Slovak Republic","WOMEN","Women","P9050","Decile 9/Decile 5","2017","2017","P90P50","Interdecile ratio P90/P50","0","Units",,,1.83013738007689,,
"SVK","Slovak Republic","WOMEN","Women","P9050","Decile 9/Decile 5","2018","2018","P90P50","Interdecile ratio P90/P50","0","Units",,,1.821536043117,,
"SVK","Slovak Republic","WOMEN","Women","P9050","Decile 9/Decile 5","2019","2019","P90P50","Interdecile ratio P90/P50","0","Units",,,1.78325561146183,,
"SVK","Slovak Republic","WOMEN","Women","P9050","Decile 9/Decile 5","2020","2020","P90P50","Interdecile ratio P90/P50","0","Units",,,1.75534830561963,,
"CHE","Switzerland","MW","All persons","LPI","Low Pay Incidence","2008","2008","IDX","Index","0","Units",,,11.4102964470846,,
"CHE","Switzerland","MW","All persons","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","Units",,,11.4790959166373,,
"CHE","Switzerland","MW","All persons","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","Units",,,11.3204821665748,,
"CHE","Switzerland","MW","All persons","LPI","Low Pay Incidence","2014","2014","IDX","Index","0","Units",,,10.146935405447,,
"CHE","Switzerland","MW","All persons","LPI","Low Pay Incidence","2016","2016","IDX","Index","0","Units",,,10.2086859332172,,
"CHE","Switzerland","MEN","Men","LPI","Low Pay Incidence","2008","2008","IDX","Index","0","Units",,,6.41050888254126,,
"CHE","Switzerland","MEN","Men","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","Units",,,6.73311966785817,,
"CHE","Switzerland","MEN","Men","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","Units",,,6.96317619504328,,
"CHE","Switzerland","MEN","Men","LPI","Low Pay Incidence","2014","2014","IDX","Index","0","Units",,,6.44234587268108,,
"CHE","Switzerland","MEN","Men","LPI","Low Pay Incidence","2016","2016","IDX","Index","0","Units",,,6.60390162605113,,
"CHE","Switzerland","WOMEN","Women","LPI","Low Pay Incidence","2008","2008","IDX","Index","0","Units",,,19.3962572633419,,
"CHE","Switzerland","WOMEN","Women","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","Units",,,18.9469703788908,,
"CHE","Switzerland","WOMEN","Women","LPI","Low Pay Incidence","2012","2012","IDX","Index","0","Units",,,17.9760792003722,,
"CHE","Switzerland","WOMEN","Women","LPI","Low Pay Incidence","2014","2014","IDX","Index","0","Units",,,15.9900459770204,,
"CHE","Switzerland","WOMEN","Women","LPI","Low Pay Incidence","2016","2016","IDX","Index","0","Units",,,15.7572383469215,,
"LUX","Luxembourg","MW","All persons","LPI","Low Pay Incidence","2002","2002","IDX","Index","0","Units",,,11.7555555555555,,
"LUX","Luxembourg","MW","All persons","LPI","Low Pay Incidence","2006","2006","IDX","Index","0","Units",,,14.4861111111111,,
"LUX","Luxembourg","MW","All persons","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","Units",,,14.679012345679,,
"LUX","Luxembourg","MW","All persons","LPI","Low Pay Incidence","2014","2014","IDX","Index","0","Units",,,10.5714285714285,,
"LUX","Luxembourg","MW","All persons","LPI","Low Pay Incidence","2018","2018","IDX","Index","0","Units",,,11.0833333333333,,
"LUX","Luxembourg","MEN","Men","LPI","Low Pay Incidence","2002","2002","IDX","Index","0","Units",,,7.45736434108526,,
"LUX","Luxembourg","MEN","Men","LPI","Low Pay Incidence","2006","2006","IDX","Index","0","Units",,,11.247619047619,,
"LUX","Luxembourg","MEN","Men","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","Units",,,12.6388888888888,,
"LUX","Luxembourg","MEN","Men","LPI","Low Pay Incidence","2014","2014","IDX","Index","0","Units",,,7.7906976744186,,
"LUX","Luxembourg","MEN","Men","LPI","Low Pay Incidence","2018","2018","IDX","Index","0","Units",,,9.03703703703703,,
"LUX","Luxembourg","WOMEN","Women","LPI","Low Pay Incidence","2002","2002","IDX","Index","0","Units",,,23.5087719298245,,
"LUX","Luxembourg","WOMEN","Women","LPI","Low Pay Incidence","2006","2006","IDX","Index","0","Units",,,23.6190476190476,,
"LUX","Luxembourg","WOMEN","Women","LPI","Low Pay Incidence","2010","2010","IDX","Index","0","Units",,,20.7204301075268,,
"LUX","Luxembourg","WOMEN","Women","LPI","Low Pay Incidence","2014","2014","IDX","Index","0","Units",,,16.7,,
"LUX","Luxembourg","WOMEN","Women","LPI","Low Pay Incidence","2018","2018","IDX","Index","0","Units",,,16.3333333333332,,
"LUX","Luxembourg","MW","All persons","P5010","Decile 5/Decile 1","2002","2002","P50P10","Interdecile ratio P50/P10","0","Units",,,1.57927984838913,,
"LUX","Luxembourg","MW","All persons","P5010","Decile 5/Decile 1","2006","2006","P50P10","Interdecile ratio P50/P10","0","Units",,,1.61849710982659,,
"LUX","Luxembourg","MW","All persons","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","Units",,,1.63563829787234,,
"LUX","Luxembourg","MW","All persons","P5010","Decile 5/Decile 1","2014","2014","P50P10","Interdecile ratio P50/P10","0","Units",,,1.52057793345008,,
"LUX","Luxembourg","MW","All persons","P5010","Decile 5/Decile 1","2018","2018","P50P10","Interdecile ratio P50/P10","0","Units",,,1.50673744385463,,
"LUX","Luxembourg","MEN","Men","P5010","Decile 5/Decile 1","2002","2002","P50P10","Interdecile ratio P50/P10","0","Units",,,1.52913478516774,,
"LUX","Luxembourg","MEN","Men","P5010","Decile 5/Decile 1","2006","2006","P50P10","Interdecile ratio P50/P10","0","Units",,,1.56493150684931,,
"LUX","Luxembourg","MEN","Men","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","Units",,,1.57990867579908,,
"LUX","Luxembourg","MEN","Men","P5010","Decile 5/Decile 1","2014","2014","P50P10","Interdecile ratio P50/P10","0","Units",,,1.48366567670767,,
"LUX","Luxembourg","MEN","Men","P5010","Decile 5/Decile 1","2018","2018","P50P10","Interdecile ratio P50/P10","0","Units",,,1.48222940226171,,
"LUX","Luxembourg","WOMEN","Women","P5010","Decile 5/Decile 1","2002","2002","P50P10","Interdecile ratio P50/P10","0","Units",,,1.57346647646219,,
"LUX","Luxembourg","WOMEN","Women","P5010","Decile 5/Decile 1","2006","2006","P50P10","Interdecile ratio P50/P10","0","Units",,,1.67641449459631,,
"LUX","Luxembourg","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","Units",,,1.70747126436781,,
"LUX","Luxembourg","WOMEN","Women","P5010","Decile 5/Decile 1","2014","2014","P50P10","Interdecile ratio P50/P10","0","Units",,,1.6271676300578,,
"LUX","Luxembourg","WOMEN","Women","P5010","Decile 5/Decile 1","2018","2018","P50P10","Interdecile ratio P50/P10","0","Units",,,1.65863277826468,,
"LUX","Luxembourg","MW","All persons","P9010","Decile 9/Decile 1","2002","2002","P90P10","Interdecile ratio P90/P10","0","Units",,,2.98547062539482,,
"LUX","Luxembourg","MW","All persons","P9010","Decile 9/Decile 1","2006","2006","P90P10","Interdecile ratio P90/P10","0","Units",,,3.2179190751445,,
"LUX","Luxembourg","MW","All persons","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","Units",,,3.35478723404255,,
"LUX","Luxembourg","MW","All persons","P9010","Decile 9/Decile 1","2014","2014","P90P10","Interdecile ratio P90/P10","0","Units",,,3.14667250437828,,
"LUX","Luxembourg","MW","All persons","P9010","Decile 9/Decile 1","2018","2018","P90P10","Interdecile ratio P90/P10","0","Units",,,3.29277256022866,,
"LUX","Luxembourg","MEN","Men","P9010","Decile 9/Decile 1","2002","2002","P90P10","Interdecile ratio P90/P10","0","Units",,,2.94290759270158,,
"LUX","Luxembourg","MEN","Men","P9010","Decile 9/Decile 1","2006","2006","P90P10","Interdecile ratio P90/P10","0","Units",,,3.19123287671232,,
"LUX","Luxembourg","MEN","Men","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","Units",,,3.34449518011161,,
"LUX","Luxembourg","MEN","Men","P9010","Decile 9/Decile 1","2014","2014","P90P10","Interdecile ratio P90/P10","0","Units",,,3.13449299957573,,
"LUX","Luxembourg","MEN","Men","P9010","Decile 9/Decile 1","2018","2018","P90P10","Interdecile ratio P90/P10","0","Units",,,3.27059773828756,,
"LUX","Luxembourg","WOMEN","Women","P9010","Decile 9/Decile 1","2002","2002","P90P10","Interdecile ratio P90/P10","0","Units",,,2.85877318116975,,
"LUX","Luxembourg","WOMEN","Women","P9010","Decile 9/Decile 1","2006","2006","P90P10","Interdecile ratio P90/P10","0","Units",,,3.12142403051494,,
"LUX","Luxembourg","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","Units",,,3.20919540229885,,
"LUX","Luxembourg","WOMEN","Women","P9010","Decile 9/Decile 1","2014","2014","P90P10","Interdecile ratio P90/P10","0","Units",,,3.25963391136801,,
"LUX","Luxembourg","WOMEN","Women","P9010","Decile 9/Decile 1","2018","2018","P90P10","Interdecile ratio P90/P10","0","Units",,,3.51183172655565,,
"LUX","Luxembourg","MW","All persons","P9050","Decile 9/Decile 5","2002","2002","P90P50","Interdecile ratio P90/P50","0","Units",,,1.8904,,
"LUX","Luxembourg","MW","All persons","P9050","Decile 9/Decile 5","2006","2006","P90P50","Interdecile ratio P90/P50","0","Units",,,1.98821428571428,,
"LUX","Luxembourg","MW","All persons","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","Units",,,2.0510569105691,,
"LUX","Luxembourg","MW","All persons","P9050","Decile 9/Decile 5","2014","2014","P90P50","Interdecile ratio P90/P50","0","Units",,,2.06939245608983,,
"LUX","Luxembourg","MW","All persons","P9050","Decile 9/Decile 5","2018","2018","P90P50","Interdecile ratio P90/P50","0","Units",,,2.18536585365853,,
"LUX","Luxembourg","MEN","Men","P9050","Decile 9/Decile 5","2002","2002","P90P50","Interdecile ratio P90/P50","0","Units",,,1.92455735180908,,
"LUX","Luxembourg","MEN","Men","P9050","Decile 9/Decile 5","2006","2006","P90P50","Interdecile ratio P90/P50","0","Units",,,2.03921568627451,,
"LUX","Luxembourg","MEN","Men","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","Units",,,2.11689145793192,,
"LUX","Luxembourg","MEN","Men","P9050","Decile 9/Decile 5","2014","2014","P90P50","Interdecile ratio P90/P50","0","Units",,,2.11266800114383,,
"LUX","Luxembourg","MEN","Men","P9050","Decile 9/Decile 5","2018","2018","P90P50","Interdecile ratio P90/P50","0","Units",,,2.20653950953678,,
"LUX","Luxembourg","WOMEN","Women","P9050","Decile 9/Decile 5","2002","2002","P90P50","Interdecile ratio P90/P50","0","Units",,,1.81686310063463,,
"LUX","Luxembourg","WOMEN","Women","P9050","Decile 9/Decile 5","2006","2006","P90P50","Interdecile ratio P90/P50","0","Units",,,1.86196435343193,,
"LUX","Luxembourg","WOMEN","Women","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","Units",,,1.87950185122854,,
"LUX","Luxembourg","WOMEN","Women","P9050","Decile 9/Decile 5","2014","2014","P90P50","Interdecile ratio P90/P50","0","Units",,,2.00325636471284,,
"LUX","Luxembourg","WOMEN","Women","P9050","Decile 9/Decile 5","2018","2018","P90P50","Interdecile ratio P90/P50","0","Units",,,2.11730515191545,,
"TUR","Turkey","MW","All persons","P5010","Decile 5/Decile 1","2006","2006","P50P10","Interdecile ratio P50/P10","0","Units",,,1.15306122448979,,
"TUR","Turkey","MW","All persons","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","Units",,,1.17847769028871,,
"TUR","Turkey","MW","All persons","P5010","Decile 5/Decile 1","2014","2014","P50P10","Interdecile ratio P50/P10","0","Units",,,1.23846153846153,,
"TUR","Turkey","MW","All persons","P5010","Decile 5/Decile 1","2018","2018","P50P10","Interdecile ratio P50/P10","0","Units",,,1.4225352112676,,
"TUR","Turkey","MEN","Men","P5010","Decile 5/Decile 1","2006","2006","P50P10","Interdecile ratio P50/P10","0","Units",,,1.16666666666666,,
"TUR","Turkey","MEN","Men","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","Units",,,1.18372703412073,,
"TUR","Turkey","MEN","Men","P5010","Decile 5/Decile 1","2014","2014","P50P10","Interdecile ratio P50/P10","0","Units",,,1.26666666666666,,
"TUR","Turkey","MEN","Men","P5010","Decile 5/Decile 1","2018","2018","P50P10","Interdecile ratio P50/P10","0","Units",,,1.46760563380281,,
"TUR","Turkey","WOMEN","Women","P5010","Decile 5/Decile 1","2006","2006","P50P10","Interdecile ratio P50/P10","0","Units",,,1.12925170068027,,
"TUR","Turkey","WOMEN","Women","P5010","Decile 5/Decile 1","2010","2010","P50P10","Interdecile ratio P50/P10","0","Units",,,1.14698162729658,,
"TUR","Turkey","WOMEN","Women","P5010","Decile 5/Decile 1","2014","2014","P50P10","Interdecile ratio P50/P10","0","Units",,,1.17948717948717,,
"TUR","Turkey","WOMEN","Women","P5010","Decile 5/Decile 1","2018","2018","P50P10","Interdecile ratio P50/P10","0","Units",,,1.32112676056338,,
"TUR","Turkey","MW","All persons","P9010","Decile 9/Decile 1","2006","2006","P90P10","Interdecile ratio P90/P10","0","Units",,,4.10204081632653,,
"TUR","Turkey","MW","All persons","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","Units",,,3.79790026246719,,
"TUR","Turkey","MW","All persons","P9010","Decile 9/Decile 1","2014","2014","P90P10","Interdecile ratio P90/P10","0","Units",,,3.52820512820512,,
"TUR","Turkey","MW","All persons","P9010","Decile 9/Decile 1","2018","2018","P90P10","Interdecile ratio P90/P10","0","Units",,,3.36338028169014,,
"TUR","Turkey","MEN","Men","P9010","Decile 9/Decile 1","2006","2006","P90P10","Interdecile ratio P90/P10","0","Units",,,4.11904761904761,,
"TUR","Turkey","MEN","Men","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","Units",,,3.76115485564304,,
"TUR","Turkey","MEN","Men","P9010","Decile 9/Decile 1","2014","2014","P90P10","Interdecile ratio P90/P10","0","Units",,,3.44871794871794,,
"TUR","Turkey","MEN","Men","P9010","Decile 9/Decile 1","2018","2018","P90P10","Interdecile ratio P90/P10","0","Units",,,3.41971830985915,,
"TUR","Turkey","WOMEN","Women","P9010","Decile 9/Decile 1","2006","2006","P90P10","Interdecile ratio P90/P10","0","Units",,,4.03401360544217,,
"TUR","Turkey","WOMEN","Women","P9010","Decile 9/Decile 1","2010","2010","P90P10","Interdecile ratio P90/P10","0","Units",,,3.93963254593175,,
"TUR","Turkey","WOMEN","Women","P9010","Decile 9/Decile 1","2014","2014","P90P10","Interdecile ratio P90/P10","0","Units",,,3.78205128205128,,
"TUR","Turkey","WOMEN","Women","P9010","Decile 9/Decile 1","2018","2018","P90P10","Interdecile ratio P90/P10","0","Units",,,3.24225352112676,,
"TUR","Turkey","MW","All persons","P9050","Decile 9/Decile 5","2006","2006","P90P50","Interdecile ratio P90/P50","0","Units",,,3.5575221238938,,
"TUR","Turkey","MW","All persons","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","Units",,,3.22271714922049,,
"TUR","Turkey","MW","All persons","P9050","Decile 9/Decile 5","2014","2014","P90P50","Interdecile ratio P90/P50","0","Units",,,2.84886128364389,,
"TUR","Turkey","MW","All persons","P9050","Decile 9/Decile 5","2018","2018","P90P50","Interdecile ratio P90/P50","0","Units",,,2.36435643564356,,
"TUR","Turkey","MEN","Men","P9050","Decile 9/Decile 5","2006","2006","P90P50","Interdecile ratio P90/P50","0","Units",,,3.53061224489796,,
"TUR","Turkey","MEN","Men","P9050","Decile 9/Decile 5","2010","2010","P90P50","Interdecile ratio P90/P50","0","Units",,,3.17738359201773,,
"TUR","Turkey","MEN","Men","P9050","Decile 9/Decile 5","2014","2014","P90P50","Interdecile ratio P90/P50","0","Units",,,2.72267206477732,,
"TUR","Turkey","MEN","Men","P9050","Decile 9/Decile 5","2018","2018","P90P50","Interdecile ratio P90/P50","0","Units",,,2.33013435700575,,
